"search-number","evaluation","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","fitness","num-replicates","best-fitness-so-far"
"1","64","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.29936467599674427","4","0.17049052845650972"
"1","68","1000","1","""HK""","0.24000000000000002","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.39057672610157756","4","0.17049052845650972"
"1","72","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.38654747474185325","4","0.17049052845650972"
"1","76","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.5","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.4037966307637346","4","0.17049052845650972"
"1","80","1000","1","""HK""","0.19","false","""normal""","1","""constant""","0.1","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.39106163803712307","4","0.17049052845650972"
"1","84","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.38700880164791523","4","0.17049052845650972"
"1","88","1000","1","""HK""","0.19","false","""normal""","1","""constant""","0.2","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.363983105363565","4","0.17049052845650972"
"1","92","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.5","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.36294478059608015","4","0.17049052845650972"
"1","96","1000","1","""HK""","0.09","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.336521990150477","4","0.17049052845650972"
"1","100","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.3611989122259268","4","0.17049052845650972"
"1","104","1000","1","""HK""","0.14","false","""normal""","1","""constant""","0.2","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.31551321761292406","4","0.17049052845650972"
"1","108","1000","1","""HK""","0.16","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2907047706782947","4","0.17049052845650972"
"1","112","1000","1","""HK""","0.26","false","""normal""","1","""constant""","0.5","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.39065751063560145","4","0.17049052845650972"
"1","116","1000","1","""HK""","0.23","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.3682714355796942","4","0.17049052845650972"
"1","120","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.5","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.3290638451917118","4","0.17049052845650972"
"1","124","1000","1","""HK""","0.05","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.358614632200349","4","0.17049052845650972"
"1","128","1000","1","""HK""","0.05","false","""normal""","1","""constant""","0.2","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2927535759927794","4","0.17049052845650972"
"1","132","1000","1","""HK""","0.08","false","""normal""","1","""constant""","0.2","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2813375553521317","4","0.17049052845650972"
"1","136","1000","1","""HK""","0.18000000000000002","false","""normal""","1","""constant""","0.1","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.3678002426960016","4","0.17049052845650972"
"1","140","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.2","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.24543900343160374","4","0.17049052845650972"
"1","144","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2490011704531686","4","0.17049052845650972"
"1","148","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.2","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2352742571101911","4","0.17049052845650972"
"1","152","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2445867745833924","4","0.17049052845650972"
"1","156","1000","1","""HK""","0.05","false","""normal""","1","""constant""","0.2","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2596732154901143","4","0.17049052845650972"
"1","160","1000","1","""HK""","0.05","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2644140439565144","4","0.17049052845650972"
"1","164","1000","1","""HK""","0.060000000000000005","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2748886249906763","4","0.17049052845650972"
"1","168","1000","1","""HK""","0.09","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.24804797183954377","4","0.17049052845650972"
"1","172","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.2","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.27697254201099536","4","0.17049052845650972"
"1","176","1000","1","""HK""","0.05","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.25203610700528256","4","0.17049052845650972"
"1","180","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.19880916561128464","4","0.17049052845650972"
"1","184","1000","1","""HK""","0.09","false","""normal""","1","""constant""","0.1","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.260515286734162","4","0.17049052845650972"
"1","188","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.15016973137950712","4","0.15016973137950712"
"1","192","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.16643170673735017","4","0.15016973137950712"
"1","196","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.20024348318116025","4","0.15016973137950712"
"1","200","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.18760822119455103","4","0.15016973137950712"
"1","204","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.18357389370109684","4","0.15016973137950712"
"1","208","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.09399454037525531","4","0.09399454037525531"
"1","212","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.1","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.21007628628597846","4","0.09399454037525531"
"1","216","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.1","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.17094145749545378","4","0.09399454037525531"
"1","220","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.219318356697965","4","0.09399454037525531"
"1","224","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.1","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2012768290885275","4","0.09399454037525531"
"1","228","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.13599774598641035","4","0.09399454037525531"
"1","232","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2006482257506237","4","0.09399454037525531"
"1","236","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.0786510250935215","4","0.0786510250935215"
"1","240","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.18158341859476065","4","0.0786510250935215"
"1","244","1000","1","""HK""","0.06999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.12368282479625017","4","0.0786510250935215"
"1","248","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.1","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.20568465938736089","4","0.0786510250935215"
"1","252","1000","1","""HK""","0.03","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.1149114944654783","4","0.0786510250935215"
"1","256","1000","1","""HK""","0.060000000000000005","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.11063658504842423","4","0.0786510250935215"
"1","260","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.19473682302329423","4","0.0786510250935215"
"1","264","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.09207927971157648","4","0.0786510250935215"
"1","268","1000","1","""HK""","0.05","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.09890954157495226","4","0.0786510250935215"
"1","272","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.10206418752938572","4","0.0786510250935215"
"1","276","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.09068388391581457","4","0.0786510250935215"
"1","280","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.1970116202375087","4","0.0786510250935215"
"1","284","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.11769457233837333","4","0.0786510250935215"
"1","288","1000","1","""HK""","0.060000000000000005","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.16677214631513979","4","0.0786510250935215"
"1","292","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2002696100348051","4","0.0786510250935215"
"1","296","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.11913061015043516","4","0.0786510250935215"
"1","300","1000","1","""HK""","0.06999999999999999","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.2472292891630981","4","0.0786510250935215"
"1","304","1000","1","""HK""","0.08","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""uniform""","0","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","0.14773386801220517","4","0.0786510250935215"
