"BehaviorSpace results (NetLogo 6.3.0)"
"groupFormation_identityPaper_reducedModel.nlogo"
"Step4.3_IndID-hetPar_RS38"
"01/12/2023 11:43:19:750 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","Number_Of_Agents","HK_opinion_distribution?","Use_Present_Opinion?","Boundary_Distribution","Boundary_Mean","Boundary_STD","Conformity_Distribution","Conformity_Mean","Conformity_STD","Use_Identity?","Identity_Type","SPIRO_Distribution","SPIRO_Mean","SPIRO_STD","Identity_Levels","Minimum_SPIRO","Maximum_SPIRO","Proportion_Of_High_Covert_SPIRO","centroid_color?","N_centroids","killing_centroids?","avoid_seed_control?","updating","set-seed?","polar_repeats","Normalize_Distances?","Y-opinion","X-opinion","Number_Of_Opinion_Dimensions","model","max-ticks","Centroids_change","polarisation-each-n-steps","show_dice_rolls?","ESBG_furthest_out","[step]","precision diversity 3","precision extremness 3","ESBG","precision mean [own-boundary] of turtles 3","precision standard-deviation [own-boundary] of turtles 3","precision mean [own-conformity] of turtles 3","precision standard-deviation [own-conformity] of turtles 3","SPIRO_count 0.05","SPIRO_count 0.15","SPIRO_count 0.25","SPIRO_count 0.35","SPIRO_count 0.45","SPIRO_count 0.55","SPIRO_count 0.65","SPIRO_count 0.75","SPIRO_count 0.85","SPIRO_count 0.95","Entropy_11","Fractal_dimension Fractals opinions_1800","Fractal_dimension_R2 Fractals opinions_1800"
"22","38","101","false","false","normal","0.225","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.49","0.479","0.359","0.225","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"30","38","101","false","false","normal","0.275","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.492","0.481","0.361","0.275","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"24","38","101","false","false","normal","0.2375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.491","0.48","0.361","0.238","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"25","38","101","true","false","normal","0.25","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.497","0.495","0.495","0.25","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"23","38","101","true","false","normal","0.2375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.502","0.503","0.238","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"31","38","101","true","false","normal","0.2875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.49","0.491","0.288","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"26","38","101","false","false","normal","0.25","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.491","0.48","0.361","0.25","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"28","38","101","false","false","normal","0.2625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.482","0.362","0.263","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"32","38","101","false","false","normal","0.2875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.491","0.48","0.361","0.288","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"47","38","101","true","false","normal","0.3875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","21","0","0.004","0","0.388","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"45","38","101","true","false","normal","0.375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","27","0","0.005","0","0.375","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"44","38","101","false","false","normal","0.3625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","38","0","0.022","0","0.363","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"46","38","101","false","false","normal","0.375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","36","0","0.018","0","0.375","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"48","38","101","false","false","normal","0.3875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","26","0","0.015","0","0.388","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"49","38","101","true","false","normal","0.4","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","20","0","0.005","0","0.4","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"50","38","101","false","false","normal","0.4","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","22","0","0.014","0","0.4","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"33","38","101","true","false","normal","0.3","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.49","0.491","0.3","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"37","38","101","true","false","normal","0.325","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.489","0.487","0.487","0.325","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"34","38","101","false","false","normal","0.3","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.492","0.481","0.362","0.3","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"38","38","101","false","false","normal","0.325","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.489","0.478","0.359","0.325","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"35","38","101","true","false","normal","0.3125","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.491","0.489","0.489","0.313","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"36","38","101","false","false","normal","0.3125","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.489","0.478","0.36","0.313","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"40","38","101","false","false","normal","0.3375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.487","0.476","0.359","0.338","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"39","38","101","true","false","normal","0.3375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.487","0.484","0.485","0.338","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"41","38","101","true","false","normal","0.35","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.486","0.483","0.483","0.35","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"42","38","101","false","false","normal","0.35","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.482","0.472","0.355","0.35","0","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"43","38","101","true","false","normal","0.3625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.48","0.477","0.477","0.363","0","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"52","38","101","false","false","normal","0.1","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.519","0.508","0.378","0.104","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"51","38","101","true","false","normal","0.1","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.529","0.509","0.468","0.103","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.435","0.013","0.105"
"55","38","101","true","false","normal","0.125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.513","0.51","0.51","0.128","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"53","38","101","true","false","normal","0.1125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.513","0.51","0.511","0.115","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"54","38","101","false","false","normal","0.1125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.517","0.505","0.377","0.116","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"56","38","101","false","false","normal","0.125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.511","0.499","0.374","0.129","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"61","38","101","true","false","normal","0.1625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.504","0.502","0.502","0.165","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"59","38","101","true","false","normal","0.15","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.507","0.504","0.505","0.153","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"58","38","101","false","false","normal","0.1375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.507","0.495","0.371","0.141","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"60","38","101","false","false","normal","0.15","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.493","0.368","0.154","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"57","38","101","true","false","normal","0.1375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.51","0.507","0.507","0.14","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"64","38","101","false","false","normal","0.175","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.502","0.491","0.37","0.179","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"63","38","101","true","false","normal","0.175","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.503","0.503","0.178","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"62","38","101","false","false","normal","0.1625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.504","0.492","0.37","0.166","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"65","38","101","true","false","normal","0.1875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.504","0.502","0.502","0.19","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"66","38","101","false","false","normal","0.1875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.501","0.489","0.369","0.191","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"67","38","101","true","false","normal","0.2","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.503","0.501","0.501","0.203","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"68","38","101","false","false","normal","0.2","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.501","0.49","0.367","0.204","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"71","38","101","true","false","normal","0.225","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.503","0.503","0.228","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"69","38","101","true","false","normal","0.2125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.504","0.502","0.502","0.215","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"70","38","101","false","false","normal","0.2125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.494","0.483","0.362","0.216","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
"85","38","101","true","false","normal","0.3125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","39","0","0.016","0","0.315","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"87","38","101","true","false","normal","0.325","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","36","0","0.006","0","0.328","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"89","38","101","true","false","normal","0.3375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","28","0","0.005","0","0.34","0.023","0.812","0.096","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"72","38","101","false","false","normal","0.225","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.494","0.483","0.363","0.229","0.022","0.797","0.087","0","0","101","0","0","0","0","0","0","0","0.282","0","0.906"
