"BehaviorSpace results (NetLogo 6.3.0)"
"groupFormation_identityPaper_reducedModel.nlogo"
"Step4.3_IndID-hetPar_RS39"
"01/12/2023 11:44:19:158 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","Number_Of_Agents","HK_opinion_distribution?","Use_Present_Opinion?","Boundary_Distribution","Boundary_Mean","Boundary_STD","Conformity_Distribution","Conformity_Mean","Conformity_STD","Use_Identity?","Identity_Type","SPIRO_Distribution","SPIRO_Mean","SPIRO_STD","Identity_Levels","Minimum_SPIRO","Maximum_SPIRO","Proportion_Of_High_Covert_SPIRO","centroid_color?","N_centroids","killing_centroids?","avoid_seed_control?","updating","set-seed?","polar_repeats","Normalize_Distances?","Y-opinion","X-opinion","Number_Of_Opinion_Dimensions","model","max-ticks","Centroids_change","polarisation-each-n-steps","show_dice_rolls?","ESBG_furthest_out","[step]","precision diversity 3","precision extremness 3","ESBG","precision mean [own-boundary] of turtles 3","precision standard-deviation [own-boundary] of turtles 3","precision mean [own-conformity] of turtles 3","precision standard-deviation [own-conformity] of turtles 3","SPIRO_count 0.05","SPIRO_count 0.15","SPIRO_count 0.25","SPIRO_count 0.35","SPIRO_count 0.45","SPIRO_count 0.55","SPIRO_count 0.65","SPIRO_count 0.75","SPIRO_count 0.85","SPIRO_count 0.95","Entropy_11","Fractal_dimension Fractals opinions_1800","Fractal_dimension_R2 Fractals opinions_1800"
"20","39","101","false","false","normal","0.2125","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.536","0.535","0.523","0.213","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"18","39","101","false","false","normal","0.2","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.536","0.535","0.523","0.2","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"25","39","101","true","false","normal","0.25","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.498","0.496","0.496","0.25","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"27","39","101","true","false","normal","0.2625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.495","0.493","0.493","0.263","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"28","39","101","false","false","normal","0.2625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.534","0.532","0.52","0.263","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"22","39","101","false","false","normal","0.225","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.536","0.534","0.52","0.225","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"29","39","101","true","false","normal","0.275","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.494","0.492","0.492","0.275","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"24","39","101","false","false","normal","0.2375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.535","0.533","0.521","0.238","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"26","39","101","false","false","normal","0.25","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.534","0.533","0.522","0.25","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"31","39","101","true","false","normal","0.2875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.491","0.491","0.288","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"32","39","101","false","false","normal","0.2875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.533","0.532","0.517","0.288","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"30","39","101","false","false","normal","0.275","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.533","0.532","0.52","0.275","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"45","39","101","true","false","normal","0.375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","26","0","0.01","0","0.375","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"47","39","101","true","false","normal","0.3875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","21","0","0.002","0","0.388","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"43","39","101","true","false","normal","0.3625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","36","0","0.005","0","0.363","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"48","39","101","false","false","normal","0.3875","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","38","0","0.044","0","0.388","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"49","39","101","true","false","normal","0.4","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","20","0","0.002","0","0.4","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"50","39","101","false","false","normal","0.4","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","25","0","0.039","0","0.4","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"33","39","101","true","false","normal","0.3","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.491","0.491","0.3","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"35","39","101","true","false","normal","0.3125","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.49","0.491","0.313","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"34","39","101","false","false","normal","0.3","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.533","0.532","0.517","0.3","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"36","39","101","false","false","normal","0.3125","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.518","0.517","0.506","0.313","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"40","39","101","false","false","normal","0.3375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.514","0.513","0.499","0.338","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"44","39","101","false","false","normal","0.3625","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.512","0.51","0.496","0.363","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"41","39","101","true","false","normal","0.35","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.485","0.483","0.483","0.35","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"37","39","101","true","false","normal","0.325","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.489","0.487","0.487","0.325","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"39","39","101","true","false","normal","0.3375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.484","0.481","0.482","0.338","0","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"38","39","101","false","false","normal","0.325","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.516","0.515","0.504","0.325","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"42","39","101","false","false","normal","0.35","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.514","0.513","0.501","0.35","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"46","39","101","false","false","normal","0.375","0","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.509","0.507","0.495","0.375","0","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"51","39","101","true","false","normal","0.1","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.518","0.5","0.46","0.1","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.432","0.013","0.105"
"53","39","101","true","false","normal","0.1125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.509","0.506","0.506","0.113","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"52","39","101","false","false","normal","0.1","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.578","0.54","0.466","0.097","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.426","0.013","0.105"
"54","39","101","false","false","normal","0.1125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.572","0.536","0.466","0.11","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.427","0.013","0.105"
"55","39","101","true","false","normal","0.125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.503","0.503","0.125","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"57","39","101","true","false","normal","0.1375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.508","0.506","0.506","0.138","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"58","39","101","false","false","normal","0.1375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.533","0.532","0.517","0.135","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"56","39","101","false","false","normal","0.125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.509","0.508","0.497","0.122","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"64","39","101","false","false","normal","0.175","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.541","0.539","0.527","0.172","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"61","39","101","true","false","normal","0.1625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.507","0.504","0.505","0.163","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"59","39","101","true","false","normal","0.15","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.504","0.504","0.15","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"62","39","101","false","false","normal","0.1625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.541","0.539","0.525","0.16","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"66","39","101","false","false","normal","0.1875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.541","0.539","0.527","0.185","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"63","39","101","true","false","normal","0.175","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.503","0.503","0.175","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"60","39","101","false","false","normal","0.15","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.537","0.536","0.524","0.147","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"65","39","101","true","false","normal","0.1875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.503","0.503","0.188","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"67","39","101","true","false","normal","0.2","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.504","0.504","0.2","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"68","39","101","false","false","normal","0.2","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.541","0.54","0.528","0.197","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"69","39","101","true","false","normal","0.2125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.502","0.503","0.213","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"70","39","101","false","false","normal","0.2125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.538","0.536","0.526","0.21","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"74","39","101","false","false","normal","0.2375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.537","0.536","0.525","0.235","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"75","39","101","true","false","normal","0.25","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.496","0.493","0.494","0.25","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"71","39","101","true","false","normal","0.225","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.503","0.503","0.225","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"73","39","101","true","false","normal","0.2375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.505","0.503","0.503","0.238","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"72","39","101","false","false","normal","0.225","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.538","0.537","0.524","0.222","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"76","39","101","false","false","normal","0.25","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.536","0.534","0.521","0.247","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"77","39","101","true","false","normal","0.2625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.496","0.494","0.494","0.263","0.025","0.798","0.092","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"80","39","101","false","false","normal","0.275","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.534","0.532","0.52","0.272","0.026","0.79","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
